text,label
"I have always been a great admirer of Nicolas Roeg and ""Walkabout"" is one of my favorite films. This is a film version of Roegs stage play and while most of the film takes place in a hotel room it still has some of Roegs cinematic flare. Very unique story is about a famous actress (Theresa Russell) who after a hard nights work on a film in 1954 goes to a hotel to visit a famous professor (Michael Emil) and together in his hotel room they talk. After awhile she wants to go to bed with him but as they start to get undressed her husband is banging on the door. Her husband is a famous ex-baseball player (Gary Busey) and he wants to know what is going on. The three of them in the hotel room talk about what is going on and what the future holds for them. Meanwhile, a famous senator (Tony Curtis) is threatening to take away the professors papers if he doesn't testify at a hearing. Theresa Russell is just excellent and while she's not trying exactly to impersonate Marilyn Monroe she does a wonderful job of exuding the phobia's and nuances that Monroe is very well known for. One thing the film does is show her as not only a woman on the verge of a mental breakdown but show her as a physical wreck as well. She talks of being unable to have children and at one point in the film she suffers a miscarriage. You can make an excellent case that this is Russell's best performance and I probably wouldn't argue. The film does an interesting thing in showing many flashbacks as the characters continue to talk about one thing and in the flashback we see one of many reasons for their actions. Busey also gives a good solid performance and it reminds me of what a strong persona he gives off on screen. Emil as the professor is a character that has many more things on his mind then we originally thought. The last scene in this film is a demonstration of his darker side! One of the highlights of the film for me is the little conversation he has with the elevator man (Will Sampson of ""Cuckoo's Nest"") and they discuss what Cherokee Indians think about at all times. But of course the famous scene in this film is where Russell demonstrates to Emil how she does understand the theory of relativity and uses toys to show this. The professor is delighted by her demonstration and so are we! Russell and Roeg are married in real life and they do admirable work when they are in collaboration and this is probably their best film together. Good performances and a very interesting job of directing make this a challenging and visually thought provoking film.",1
"This is one of the worst films I've seen. The only positive thing I can say is it was so bad that is seemed comical. First off, there's no plot. The actors appear to be reading off cue cards and do the dumbest things. Such as being chased by dead people but yet wanting to go out and look for their friends. Also the zombies were terrible, no where near as fun as any of Romero's work, who gets s plug in the movie. And the dumbest part of all was they kept showing flashes of the video game in the action sequences. Like we don't get the video game is about shooting zombies. Also, all the 20 somethings some how know how to use automatic weapons and hit a target without even aiming the gun. And the way the people die is so stupid. It's like they run out of ammo so stand around waiting to be jumped on. And when cornered in front of the house they run out of ammo instead of shooting the door open, So dumb.<br /><br />FINAL VERDICT: If any of these actors appear in another film, then they've been blessed with a second chance. Definitely the worst film I've seen in years. A B-movie on cinemax is better.",0
"It happened with Assault on Prescient 13 in 2005, it happened with The Lost Boys in 2008 and now it's happened with another classic from the 80's Wargames... :( Why, oh why, oh why won't Hollywood ever learn? Leave them alone...! They can't be remade...! They suck....! We all hate them....!.<br /><br />Those of you who haven't seen the original 1983 version with Matthew Broderick & Ally Sheedy, go rent/buy it now....!! The hardware may look dated, the special effects are not new millennium but it still beats this rubbish hands down....<br /><br />For those of us who lived through the 80's when hacking was sexy, the Internet was something mysterious and your disks came as a 8"" floppy variety, well we now possess the wisdom to avoid this film like a Thermonuclear War! <br /><br />Never before has ""a nice game of chess"" seemed the better option....",0
"I saw this movie at midnight on On Demand the other night, not knowing what to expect. I had heard of this movie, but never really any opinions on it.<br /><br />I have to say, I was impressed with what I saw. I was genuinely freaked out in some parts and I definitely recall jumping up in my seat a few times.<br /><br />The Blob was scary looking. Now, I look in a jar of jelly and wonder if it'll latch itself onto my hand.<br /><br />Steve McQueen was really good as Steve Andrews, the protagonist of the film. I also liked the old man in the beginning.<br /><br />For a 50's horror movie, this was very well done even by today's standards.<br /><br />8/10.",1
"... when this movie so well proves that they indeed are unnecessary.<br /><br />Although few lines, it was kind of weird to see this movie, no subs, in a language unknown. A friend of mine sent a VHS, included a few pieces of papers with all lines translated to English. with her translation next to me, I began watching this tale (it is indeed a tale), and from the very first tunes of the whistling melody during opening credits I was stuck. the colours, that minimal acting (well, in most cases), absurd comedy, slapstick, thoughtful, beautiful... along with a few other movies (Paris, Texas and Nenette et Boni), this one is able to speak to anyone's heart - without words. Whenever you get the chance, see it. Whatever you do - don't miss it. It's a once in a lifetime experience. Oh, acting is great, the soundtrack is brilliant, the story is simple and told a thousand times before - but rarely (never?) like this.",1
"This is a decent endeavor but the guy who wrote the screenplay seems to be a bit in the dark as to what exactly makes a zombie movie cool. No, it isn't CGI bugs and software companies. Actually I'm not sure whether it was a software company - I saw it without subtitles so I had to guess what they're talking about. Anyway my point was - instead of wasting your time animating some dumb-ass bug, why not throw in more zombies and more action. 2/3 of the 20 minutes consist of news bulletins, bugs, some guys yelling about something. And to makes matters worse (more boring) most of the deaths occur off-screen. I realize that's all too common for no-budget movies, but then there were some very impressive effects (well, kind-a of) which left me wondering why did the director (or screenwriter, whatever) chose to focus on how the epidemic started - it's a short, nobody's gonna care anyway.",0
"I happened on ""Shower"" in the foreign film section of my local video store and passed it over several times since from its cover it looked like a farce or comedy. I then lucked into a copy to purchase at economical price and am happy for my luck. ""Shower"" is the story of three(3) men, a father and two(2) adult sons, each coming to terms with life changes as the world around them also continues to change in modern China. As with many ""foreign"" films, the Chinese culture itself is one of the most interesting facets of this movie.<br /><br />Beyond the fascinating characteristics of the local, Chinese color giving the setting to this story, is the difficult yet touching relationships between the men and a sole woman involved in the story, all set against the backdrop of a village bathhouse.<br /><br />The family's story moves from estrangement to understanding and made me glad I came to know these people. Added to the main story are the numerous small characters, bathhouse customers, and their individual conflicts and friendships. ""Shower"" is a film one walks away from smiling and touched by its warmth and humanity.",1
"Well, I was excited at first to download an animated open source movie, only to be ruined by a demo reel. The animation is excellent, the lip syncing is awful, and you keep watching the movie hoping to understand what's going on, only to realize nothing is going on. You feel no emotion for the characters, only pity for the creators for wasting their time. I have seen short films with twice the emotion in half the time! This could of been an excellent short film, if they had just taken the time to hire a real director. I'm sure everyone over at Blender is excited to showcase their software and its rendering capabilities, but sorry guys-story telling is what makes a movie.",0
"The thirties horror films that are best remembered are always the likes of Dracula and Frankenstein; and there's a very good reason for that, but there were a number of smaller but nevertheless excellent productions, and The Invisible Ray is certainly one of them. The plot is not particularly original and similar plots have been seen many times before (even way back in 1936) but the way that everything is put together is certainly very imaginative and director Lambert Hillyer has created a very nifty little original horror film. The plot focuses on the good hearted Dr Janos Rukh; a man who has discovered a way to recreate the history of the Earth. His discovery leads him to believe that there may be an unknown radioactive element somewhere in Africa and so he sets off along with a team of esteemed colleagues to find it. However, tragedy strikes while on the expedition and the good doctor ends up becoming exposed to the element; which makes him glow in the dark, and also sends him mad...<br /><br />The biggest draw of the film is undoubtedly the fact that it stars the two biggest horror stars of its day - Boris Karloff and Bela Lugosi, and both give excellent performances. Karloff really shows what a good actor he is and his character has plenty of meat for Karloff to impress with. Bela Lugosi has a role which is extremely different from what we're used to seeing him in, and it's a great performance from him also; it's nice to see a bit of versatility from Lugosi. The film does get off to a rather slow start; but things soon start to pick up. The second half of the film is the best and that's really when the film gets exciting and Karloff gets a chance to shine (literally). The film does not put its focus on big special effects and largely relies on the actions of the central character to keep things interesting; and it does work very well. The film remains interesting throughout and boils down to a very decent climax that wraps everything up nicely. Overall, The Invisible Ray may not be one of the very best horror films of the thirties; but it's a very good one and comes recommended.",1
"I saw this film at the International Film Festival Of Brussels. I also met the director of the film. I heard that Ed Wood wrote the story in 10 years! I'm sure he thought his would be his masterpiece - his triumph.<br /><br />Well, if you take the film seriously (like mr. Wood did) it is really one of the worst films you will ever see. And this is cool. The big joke of I Woke Up Early The Day I Died is that it doesn't even try to be a decent film.<br /><br />This makes the film very, very good. The script is filled with nihilism and anarchism - a lot of black humour. Billy Zane's role is absolutely excellent. You see, this is either high art...or low rubbish.<br /><br />****/*****",1
"OK so after watching this invigorating movie and wasting an hour and so many minutes off my life here is the basic summary: Genie comes out of ghetto boom box, gives this kid with shaggy hair 3 wishes, the kid wastes his wishes on i forget what, shaq sucks at rapping, and i guess thats it.<br /><br />So mainly I laughed, I cried......but mainly I laughed at the shear comedy that came from the wonderful acting skills of an nba player/rapper and boy with shaggy hair.<br /><br />I highly recommend this movie for college kids sitting around drinking some beers with their close friends and are in serious need of a good laugh.<br /><br />I'm going to give it a 3 out of 10 only b/c the movie is based off of 3 magical wishes.<br /><br />If I had 3 wishes one would be to erase this horrible movie and for everyone to pretend like Hollywood didn't waste money on making this.",0
"Super Speedway makes a great demo of your new DVD / bigscreen / 5.1 channel sound system. The IMAX camera puts you right in the race car, where you cruise around various tracks at high speed, reminiscent of the driving sequences in Grand Prix (if only that would appear on DVD!). I enjoy watching it again and again.<br /><br />The only minus, and why I didn't give it a 10, is some of the driving sequences look suspiciously like the film was speeded up. The soundtrack also requires a little suspension of disbelief - all you can hear in a real car is the engine. You won't hear swooshes as you go under bridges.",1
"Don't even bother with this movie, it's bad when judged on it's own merits, but when compared to the 1972 original (which IS a classic) it's down right awful. And BTW, somebody commented that the 1972 movie is bad when compared to the book. This is silly, movies should never be judged against the books they are taken from. They are 2 completely different art forms (as if this needed to be pointed out but apparently it does). If you used this criteria for all movies then ""2001"" would suck and so would ""Forest Gump"" and ""Silence of the Lambs"".",0
"I have to agree with everyone else that has posted.<br /><br />I watched it quite a while ago but I'll tell you, whenever I hear certain music from this anime I am reminded of the story, the beautiful animation, the characters and the feeling I got when watching it, and it does make me cry(such a happy yet sad feeling). I do however find that the love story in it felt alittle rushed and they didn't explain things properly but it didn't ruin any part of the viewing experience.<br /><br />I was into this anime so much that after the end I just had to do some research(and watch the ending a few more times) and I found all my answers and a whole lot more. I love how they configured historical legends to fit into this anime, it was amazing and just made me want to research a whole lot more.(I've always been very interested in certain historical figures associated with this anime)<br /><br />I do think it should have been a longer series but if this is all they had to work with then they pulled it off nicely. I'd recommend this to anyone who likes emotional anime with an excellent story, well built characters(some mysterious)and a bit of fantasy action.<br /><br />Also, even though this was based on a H-game it doesn't have any of that stuff in it and I actually prefer it this way.(I have no problem with mature anime, in most cases I prefer it)",1
"A compelling, honest, daring, and unforgettable psychological horror film that touches on the painful experiences of pain caused by rape - ""Descent"" is a film that went under-the-radar due to its lack of distribution because, frankly, the film is so brutal in its depictions, that if it had been released theatrically, it may have met itself to some strong biased hate.<br /><br />The film deserves to be discovered for, not only its dark themes, and not only for its amazing direction and authentic style - but most of all for its performances. Chad Faust is absolutely stunning, bringing enough sickness and enough vulnerability to make one, not relate to, but understand this fractured man with a twisted perspective on his sexuality with not only the women he rapes, but also the fragile insecurities deep within his own self. It's a supporting performance that is so complex, brave, and emotional on Faust's part. And hard to forget.<br /><br />However, the standout is Rosario Dawson, whose performance here is an absolute revelation. A tour-de-force of realistic dramatic tics, and one of the most subtle, yet loud-as-can-be performances in quite some time. While Dawson is seen in some good supporting performances in some great-to-bad films, she proves here she has what it takes to deliver some emotionally sweeping and moving performances, believably and thematically.<br /><br />One of the best films of its year (and 2007 was a strong one) - had this underrated and intelligent film hit theatrical release, I would be screaming praises for it, as well as Dawson and Faust. Too bad it was way too blunt for a widespread appeal. Films like this deserve better!",1
"If I could give this film a real rating, it would likely be in the minus numbers. While I respect the fact that somebody has to keep making these terrible ""horror"" films, seriously, people, buying a ticket for this film is a waste of money you could be spending on something far more worth your time.<br /><br />Despite it being a horror film, there is nothing scary about it, unless the idea of seeing how many horror cliché's you can fit in one movie scares you. If the rating had been higher, it probably would have made for a better film in the long run.<br /><br />Whoever made this version of ""Prom Night"", you screwed up. The actors could probably have done a decent job if it weren't for the questionable scripting. This was a terrible waste of a cinema trip. I'd sooner go and see ""One Missed Call"" again, at least that had some plot.",0
"Spooks is enjoyable trash, featuring some well directed sequences, ridiculous plots and dialogue, and some third rate acting.<br /><br />Many have described this is a UK version of ""24"", and one can see the similarities. <br /><br />The American version shares the weak silly plots, but the execution is so much slicker, sexier and I suspect, expensive.<br /><br />Some people describe weak comedy as ""gentle comedy"". <br /><br />This is gentle spy story hour, the exact opposite of anything created by John Le Carre.<br /><br />Give me Smiley any day.",0
"What I love about this show is that it follows the lives of modern witches and it's a blast to experience their everyday love, humor and adventure. The literature of magic is so diverse, portraying the ideas of classical, medieval and modern wizardry, like Harry Potter and Sabrina. With Sabrina the Teenage Witch, this show is so fun and unique because it lets us experience a lot of that modern wizardry, seven seasons worth! This show has so many great qualities and it's a joy to watch Sabrina live her daily life in the mortal and ""other"" realm. I would recommend this to any family because the television series is clean, funny and adventurous. Classic!",1
"Sometimes I rest my head and think about the reasons why movies about killer sharks and/or crocodiles are still getting made these days. They've been making these lame ""Jaws""-copies since the 70s, it's not like they're getting any more well-liked. The idea is still exactly the same. So we have an animal that starts murdering people. First it takes down some secondary characters, then it starts attacking the main characters, usually played by a couple of nobodies except for someone who used to be a bit more famous, who usually plays a specialist. One of the main characters usually dies before the others kill the animal somehow, usually with an explosion. Then, we usually get a last shot where we see that the animal is still alive, or has laid eggs, etc. etc. ""Krocodylus"" basically uses the same overused ideas, and does absolutely nothing to create even a tad bit of variation. Unless you count the fact that the ""specialist"" is a captain in this one variation, in that case your standards are pretty low. It's funny that he's played by Duncan Regehr though, he like totally used to be Zorro.Hell I'll give it a bonus point for that.",0
"When I first started watching this movie I was looking for some kind of subtle metaphors but it soon dawned on me that this movie was indeed about people on a train. The interactions between people are like those you can see any day on the street and when in occasion there is a slightly more interesting situation the dialogue becomes stilted and boring. Its not that I don't get how this film is trying to portray the way people interact, it's just that in this film they are very boring. If you want to see and analyse these kinds of relationships you'd be best to actually go out and buy a train ticket and look at the people on the train with you. It is realistic but you wouldn't go to a movie to watch a film about you sitting there watching the movie.",0
"Excellent film dealing with the life of an old man as he looks back over the years. Starting around 1910, he reminisces about his boy and young adulthood; his family, friends, romances, etc. Very nostalgic piece with a bittersweet finale....""all things in life come together as one, and a river runs through it. And that river haunts me."" Worth seeing.",1
"The film largely focuses on a bullying Robert Taylor as a ruthless buffalo hunter and the people who have to put up with him. Set amidst a hunt for dwindling numbers of buffalo, it portrays the end of a tragic era of senseless slaughter and is full of drama and remorse for both the buffalo and the Native Americans. Taylor is blinded by his hatred of Indians and his naivete that the buffalo herds will never disappear. In one scene, he shoots animal after animal, while in another he murders Indians and then eats the food they had cooking on their fire. Under this ruthless exterior lies an insecure person who is reduced to begging his comrades (Stewart Granger, Lloyd Nolan, and Russ Tamblyn) not to leave him. It's not the most pleasant of films and is weighed down by the drama it creates, leading to a dismal and very fitting conclusion in a blizzard.",1
"This is a good example of how NOT to make a film.<br /><br />There is very little meaningful dialog, no context for the events, and constant cuts between seemingly unrelated scenes. The result is a confused, clueless viewer; the plot is absolutely impossible to follow and the ideas presented are meaningless without listening to the director's commentary.<br /><br />This movie has a lot to do with human atrocity and tries to show how wrong it is, with an emphasis on child abuse. It includes some stock footage of real, horrible acts of violence, including war time executions. Although it works in the context of the movie, I feel that the ideas behind the movie could have been presented without resorting to such extreme content. This film is absolutely NOT for the weak stomached or the easily offended, and should not under any circumstances be shown to minors.<br /><br />The climax is anti-climactic compared to the content of the rest of the movie. If you're not listening to the commentary while it happens you will probably miss it.<br /><br />The director's commentary was a one-shot, ""sit the guy down and let him talk, no cuts"" type of commentary. While this isn't necessarily bad, the director ends up rambling a lot and often spends minutes at a time complaining about his college, filming conditions, co producers, bad film, and a dozen other things. The constant negativity detracts from what otherwise is an essential tool for understanding the movie.<br /><br />The movie was shot many years ago on 16mm and Super8 film over a period of four years on an extremely low budget. Because of this, the video and audio quality is poor. That alone does not make it a bad movie, but it does make a bad movie worse.",0
"I didn't expect a movie as good as ""In The Line of Fire"" or an episode of ""24"", but it looked like this movie was made for TV and did a mediocre job at best. The (good) cast couldn't disguise the fact that the plot was all too predictable and actors had to struggle (they really try their best I think) through their lines of bad script, giving their rather flat characters any extras. When I watched the movie I got the feeling that I had seen most of this in other (better) movies. In it you had car chases, big shootouts, romance, plot twists etc. etc; This movie has none.<br /><br />** Spoiler** As soon as you see another woman talking into the phone to Cuba's character, you know who's behind all this and all the hints you're being given (""you stand too close to the president, see it from my perspective.."" ) sound silly. <br /><br />If it were up to me (and maybe it's a good thing that it isn't) I would rewrite the plot like this:<br /><br />First lady orders the murder of her husband because she is sick and tired of writing checks to Cuba all the time.",0
"Page 3 is most definitely a very enthralling and captivating eye-opener that very cleverly exposes the hypocrite lifestyles of Mumbai's elite. From the fake kisses to the plastered smiles, Page 3 leaves no stone unturned in revealing the shocking lives of the rich and the famous. Backstabbing, gossip, corruption, and scandal lurk in every dark corner in the world of glitz and glam. Humanity and generosity are analogous to an oasis in the desert in this world where Social Darwinism is the prevailing mentality. Everyone is constantly craving for more money, more fame, and a higher reputation, driving them to do the most shameful things imaginable ranging from signing film contracts at a funeral to child molestation. Anything is possible in this metropolis where there is a such a wide gap between the social classes. The audience sees the ugliness of both of these classes through the eyes of the protagonist. She observes the suffocating atmosphere and the mind-boggling frenzy that the socialites live in. Bollywood, business tycoons, politicians, and the underworld are all intertwined in a completely convoluted mess! Kitne Ajeeb Hai is a nice track as is the peppy Kuan Main Doob Jaongi. Terrific film with excellent character development!",1
"What did producer/director Stanley Kramer see in Adam Kennedy's novel and Kennedy's very puzzling screenplay? Were there a few pieces left out on purpose? And what about Gene Hackman, Richard Widmark, Edward Albert, Eli Wallach and Mickey Rooney? What did they see in this very muddled story?<br /><br />And why did Candice Bergen, who gave a horrible performance, accept such a thankless role?<br /><br />The Domino Principle wants to be on the same footing as The Parallax View or The Manchurian Candidate and misses the mark by a very wide margin. A major misfire by Stanley Kramer.",0
"The progression of the plot is enough to ""rope one in"" and create curiosity about the outcome. However, ultimately, the feeling that remains is that the producers of the movie forgot to end it. If the intention was to create a perpetual circle (occasionally done in the Twilight Zone), it was too sloppy to view as a positive effort.",0
"The poor DVD video quality is the only reason why I gave this movie a 9 instead of a 10. That could have been so much better, this movie deserves it.<br /><br />This is truly a movie that covers several themes simultaneously. If you do not like movies about serial killers, but are fascinated by the astonishing bureaucratic culture in the former Sovjet Union, this movie is a must-see anyway.<br /><br />I can't compare it to ""Silence of the Lambs"" for several reasons. The way the serial killer is portrayed, has been done far much better in Citizen X. You see several details of his private life, because you ""travel"" along with the killer, which gives you some idea of the source of his constant anger and sexual frustration.<br /><br />The only other movie I have seen that is as realistic as this one was ""Henry - portrait of a serial killer"". If you were fascinated by that movie you definitely need to take a look at Citizen X.",1
"My wife and I both thought this film a watered-down, made-for-TV (BBC) version of Manhattan Murder Mystery...which is itself good, but not great. The story has little inter- character tension or chemistry, and not much of a plot. Woody Allen's character just sort of wanders around running off at the mouth, and Hugh Jackman and Scarlett Johannsson don't have a lot more to do. It's pretty disappointing, I must say. Ian McShane's role is just an expanded cameo appearance. <br /><br />The first thing that occurred to me was ""I wonder how much the BBC had to pay Woody Allen to dislodge him from Manhatttan?"" He must've needed the money, and they must have needed his appeal to expand their audience beyond the youth market drawn to the two stars. I'm giving this movie 4 stars instead of 3 because it is unbothersome background noise. If you ever want something to have on while you're knitting or sorting your stamp collection, this'll do the job. I wouldn't pay to rent it again.",0
"Now here's a film straight out of my childhood, my family used to taped; but it kind of got tapped over and losted over the years. Now I was fortunate to watch the whole film on youtube.com; I had love this wonderful film when I watched it as kid, and after watching again (online), I still do today. My favorite song from the movie is ""Candy Hearts and Paper Flowers"" (I will always remember that sweet song forever). <br /><br />I was surprised when I looked at the opening credits (on who animated who),that some of the animators date back to 1930s (WOW! that's like 47 years).",1
"A bum gives a Secret Serviceman a tip about a Secret Service man in the presidential detail who plans to kill the president. Baloney. How did the bum know? The script then turns to a most detailed examination of how the Secret Service works, but who cares. Most of this just slows down the movie. All the chases that follow are this film's version of the tiresome car chases of many movies. Then, after a lot of impossible athleticism in which our hero outruns and out-guns all his buddies, we have a shootout in the Toronto City Hall. The Canadians are clearly marked with maple leafs, but how did they get into this? Finally, all is worked out. But it still makes no sense.",0
"The 3-D featured in ""The Man Who Wasn't There"" stands for DUMB, DUMB, DUMB! This inept comedy features lousy 3-D effects that makes the 3-D effects in ""Jaws 3"", ""Amityville 3"", and ""Friday the 13th Part 3"" look better by comparison. Not to mention the movie is asinine to the extreme. This was one of many 1983 movies to feature the pop-off-the-screen effects. Steve Guttenberg and Jeffrey Tambor got trapped in this mess, but at least it didn't kill their careers. Tambor would go on to star on HBO's ""The Larry Sanders Show"" and Ron Howard's box office smash ""How the Grinch Stole Christmas"", while Guttenberg followed this flop with ""Police Academy"" and ""Cocoon"". What them in those projects instead of them here in ""The Man Who Wasn't There"". If you do, you'll regret it.<br /><br />1/2* (out of four)",0
"As long as you go into this movie knowing that it's terrible: bad acting, bad ""effects,"" bad story, bad... everything, then you'll love it. This is one of my favorite ""goof on"" movies; watch it as a comedy and have a dozen good laughs!",1
I read some previous comments stating that this movie loses steam towards the end of the movie and also that it has a similar ending to Cape Fear. I completely disagree. I'm going to give a simple review for the normal moviegoers out there. I thought the casting was perfect. I thought this was one of Ed Harris's best performances. What an evil psychopath!!! I have a lot of respect for his acting after viewing his performance in this movie. I was riveted throughout this movie. If you like mystery thrillers then this definitely a movie you want to see. I also noticed a young Scarlett Johannson in this movie. This movie is filled with top stars and I highly recommend it!,1
"For anyone who's judged others at first meeting, here is the perfect tutorial on depth of character. The grumpy old lady has a soft, thoughtful heart - and needs new friends. The flighty, unsure, 'ditsy' dame who makes inappropriate, uncomfortable comments - sees deep into your soul and has pure love for all. The cold, prim, proper, neglected wife has passion simmering that could boil over at any minute - given the right setting. The perfect beauty - rich, sweet, partying, pursued by throngs - wants peace, quiet, and love without possessiveness. <br /><br />By taking the time to look beyond the surface, you will find treasures in everyday life, from the least expected sources. All it takes is patience and a touch of enchantment.",1
"''The 40 Year Old Virgin'''made me laugh a lot. I don't care if it is considered to be a very sexual comedy, I just enjoyed many of the jokes and scenes present in this movie. Steve Carell is perfect as the virgin nerd Andy Stitzer and I think the scene where Andy has his chest hair removed by wax one of the coolest, specially because it is real. Many of the actors and actresses present in this movie are well known or already famous,by the way.<br /><br />Andy Stitzer has a peaceful life. He is a little bit strange and collects lots of toys, but seems harmless. One day, while playing poker with his friends of his work, they discover that Andy is in fact...virgin! And he is already 40 years old! After this surprising revelation, all his friends are trying to make Andy sleep with a woman...the problem is the confusions in which Andy gets in,specially now that he is really starting to like Trish, a woman he met when she was buying a DVD player in the store he works at.",1
"Crazed Shotgun toting-incest driven-revenge seeking truck drivers & obsessive control disorder ""daddy raped me when I was 12"" handcuff carrying, all latex wearing prostitutes is just a few of the character you will be introduced to in this complete disgrace of a movie that can easily be viewed on any cable TV station (IE: Skinemax) at 4am on Sunday nights. (And yes I know that was an entire sentence, but bare with me people; this is a long-winded review for a short pointless film).<br /><br />Filmed in ""somewhere"" Canada, with almost no budget, the plot to this freak show is trite, the police in it obviously never heard of ""State Jurisdiction"" because they end up chasing both Miya (Hookers) and Trent (idiotic, Anal Retentive, Generic, insecure College Student) all across the U.S. (and I thought only the FBI could do that). The camera is shaky, the sex scenes are mediocre and the acting is so bad it might actually cause unintentional acid flashbacks to movies like ""Ishtar"" and ""Leonard Part 6"".<br /><br />As far as the Skin scenes go (which is the only reason to even rent this movie, don't even think of buying it) there are two of them. The first one is the only one worth watching though which is the Dominatrix Sex scene with Kari Salin and ____(insert unknown actor here, he's obviously done nothing else worth noting) in a seedy, disgusting Motel room (the kind with the busted sink that drips, and the soda machine outside that only has blue tonic water left in it). It's all S&M (riding crops, handcuffs, hot wax, and underwear licking) folks and in the end, he gets left in a motel room, with no money and cops waiting at his door (that's goes to show you guys, don't let a hooker tie you up in a ""middle-of-nowhere"" motel room). Sadly though, Kari shows no skin worth remembering, and that alone can cause deep-seeded traumatic experiences for some gentlemen, so that is definitely a downer towards this flick.<br /><br />As for the ending, *Snicker*Snicker* I know you probably wouldn't mind if I revealed it to you but I won't, you should spend your hard earned money for that one. All in all I give it a 1/5 for action, a 3/5 for Skin (See last paragraph) and a 0/0 for acting, character development or intricate plot twists.<br /><br />- Laughing Man",0
"I thoroughly enjoyed this flick. I am of the firm belief that Matt Stone and Trey Parker are comic geniuses of our time. They have the uncanny ability to add this level of absurdity to pop culture and make it rediculous but in a realistic way ...if that makes any sense. This is mainly what makes South Park soooo funny. Once you get past the fact that it is probably the most vulgar and indiscreet cartoon ever, you see in every episode the message that is being conveyed. That is apparent in BASEketball. Although it is directed by David Zucker and is utterly rediculous, it has a sincere message about corporate America and the disgrace that is major league sports. I am also a fan of sports so I find this movie hilarious at times because it is so true in that bizarre way that people hate to love. The opening prologue is brilliant...tears from laughter form everytime I see those football players begin Riverdance! Some may not like this movie because it's just not everyone's cup of tea...but, just like South Park, once you look past the absurdity...it has a really genuine message that is conveyed through literal comic genius. I gave this movie 8 out of 10 stars.",1
"Pedantic, overlong fabrication which attempts to chronicle the birth of the Federal Bureau of Investigations. Begins quite promisingly, with a still-relevant probe into an airplane explosion, however the melodrama involving James Stewart and wife Vera Miles just gets in the way (Miles had a habit of playing tepid wives under duress, and her frayed nerves arrive here right on schedule). Esteemed director Mervyn LeRoy helmed this adaptation of Don Whitehead's book, but despite the talent involved, the picture fails to make much of an impression. Best performance is turned in by Murray Hamilton as Stewart's partner, however most of the dialogue is ludicrous and the dogged pacing causes the movie to seem twice as long as it is. *1/2 from ****",0
"Bad script, bad direction, over the top performances, overwrought dialogue. What more could you ask for? For laughs, it just doesn't get any better than this. Zadora's over-acting combined with the cliched scenarios she finds herself in make for an hilarious parody of the ""Hollywood"" machine. Almost as funny as ""Spinal Tap"" even though it was clearly not intended as such. Don't miss Ray Liotta's debut film line, ""Looks like a penis.""",1
Adorable! I saw Domestic Import in Philly in October with my kids. We all liked it so much that we saw it a second time with my parents. I haven't heard them laugh like that in years! It was the first time that I can remember seeing a movie that my parents and my kids could enjoy. It's really cute and we can't wait for it to come out on DVD. They need to make more movies like Domestic Import. It is refreshing to go to a movie that three different generations can enjoy (and not be embarrassed). I have not seen a movie this cute since My Big Fat Greek Wedding. I loved Mindy Sterling as the mother. She was also in Austin Powers. Howard Hesseman is in this too and he is hilarious. I remember him from WKRP.,1
"I watched this movie at a Sneak Preview screening and I'm glad I didn't pay for it. This movie is just disgusting. Its full of dick and fart jokes and takes no pride in the action sequences(such as the shootout in ""Little Germany""). I made a little list of things I enjoyed in the movie.. and a lot of which I didn't agree of.<br /><br />1. Dave Foley's penis. 2. The fart jokes. 3. The Poop jokes. 4. The Dude was a pussy. 5. No Gary Coleman. 6. The Talibans 7. Again making fun of Bush.. WE GET IT HE'S AN IDIOT.. move on. 8. The Dude has blonde hair. 9. The Plot. 10. The killing of minors 11. Uwe Boll was in it. 12. Most of the cast were just outrages and out there.<br /><br />Now the (few) good ones<br /><br />1. The Dude uses a cat as a silencer like in the game. 2. Lots of action. 3. Crotchy made a return (and a cameo of the maker of Postal) 4. Uhm.. I didn't have to pay for it. 5. There are a few ""what the ef"" moments<br /><br />Boll did it again. He made another crappy game into movie adaption. Kudos to you, Mr Boll. 2/10",0
"I really can't remember who recommended this, but they said it was one of their favorite films. It is certainly a strange one - like rubbernecking at a highway accident.<br /><br />Someone said that truth is stranger than fiction, and the truth here is something to see. I really can't understand how a fictionalized account of this documentary is to be released this year. How can you improve on this? The aunt and cousin of Jackie Kennedy remove themselves from New York Society and hide in the Hampton's. In the process they become recluses and what is best described as ""crazy cat ladies."" They would have stayed hidden had not the city move to condemn the property for the filth and the subsequent rescue by Jackie. This film was done after that rescue. All during, you couldn't help but think, ""how bad was it before?"" It's a look at high society from the darker side, and it is utterly fascinating.",1
"Well, this was one of those films I caught on the off-chance, and it was good enough for me to record when it showed up next time... If, like myself, you enjoy many 80's horror flicks that branched out a little from the norm (i.e. not just another glut of generic sequels) then I think you may enjoy this. When the bad guy eventually turns up in person, he was definitely not what I expected to see! All in all, I wouldn't go out of your way for this one, but if you like the genre, then watch it if it comes up and you have an hour and a half to kill, I guess. I'd give it 6.5 out of 10.",1
